restaurant_id,restaurant_name,owner_name,city_id,cuisine_type,opening_time,closing_time,average_rating,total_reviews,commission_rate,is_active
1717,Modi Ltd Restaurant,Sneha Swaminathan,37,Street Food,09:00:00,22:00:00,3.2,761,17.74,0
1718,"Panchal, Kurian and Sur Restaurant",Janya Shanker,12,Pizza,10:00:00,23:30:00,4.9,1407,26.83,0
1719,Pandit LLC Restaurant,Zarna Sule,41,Pizza,09:00:00,22:00:00,4.8,2041,19.62,0
1720,Madan Ltd Restaurant,Manbir Roy,48,Cafe,10:00:00,22:00:00,3.6,3127,25.59,0
1721,Dhar LLC Restaurant,Azaan Konda,18,Chinese,10:00:00,23:00:00,3.8,1562,19.09,0
1722,"Sankar, Parsa and Jhaveri Restaurant",Rishi Purohit,12,Fast Food,09:00:00,23:30:00,3.9,777,22.35,1
1723,"Chokshi, Mahal and Sengupta Restaurant",Alka Palla,23,Cafe,10:00:00,23:30:00,3.9,1416,15.55,1
1724,Raman-Sahni Restaurant,Dayamai Halder,10,Mughlai,10:00:00,22:00:00,5.0,3574,20.2,1
1725,Venkatesh Ltd Restaurant,Jason Sant,14,Pizza,10:00:00,23:30:00,4.1,2223,16.36,0
1726,Palan-Mani Restaurant,Abhiram Tara,17,Italian,09:00:00,23:00:00,3.1,964,22.76,0
1727,"Din, Shukla and Doctor Restaurant",Nicholas Mitter,31,Chinese,09:00:00,23:30:00,3.6,4638,20.67,0
1728,Mani-Bhattacharyya Restaurant,Alexander Setty,21,Punjabi,08:00:00,23:30:00,3.7,84,17.38,1
1729,Kalla LLC Restaurant,Chatresh Suresh,22,Pizza,10:00:00,22:00:00,3.4,2952,19.59,1
1730,Ahluwalia-Sani Restaurant,Aadi Bedi,35,Chinese,08:00:00,23:00:00,4.6,3759,23.9,1
1731,Devi-Palla Restaurant,Yadavi Dubey,47,Burger,09:00:00,22:00:00,3.5,3077,24.01,1
1732,Madan and Sons Restaurant,Rachana Buch,44,Burger,09:00:00,22:00:00,4.9,1939,26.45,0
1733,Kanda-Balay Restaurant,Isha Kothari,27,Burger,09:00:00,23:30:00,3.8,253,17.46,0
1734,"Raju, Sami and Rastogi Restaurant",Advika Mittal,20,Street Food,10:00:00,23:30:00,4.9,1645,29.27,0
1735,"Mukhopadhyay, Ghose and Sarin Restaurant",Liam Iyengar,9,Gujarati,09:00:00,22:00:00,4.9,2553,26.89,0
1736,Deshmukh-Saha Restaurant,Charvi Mody,23,Biryani,09:00:00,22:00:00,3.9,1228,18.01,0
1737,Mishra PLC Restaurant,Qadim Prashad,20,Fast Food,08:00:00,22:00:00,3.5,1685,21.55,0
1738,Char-Devi Restaurant,Dhriti Thakur,10,Gujarati,10:00:00,23:00:00,3.0,1325,20.17,1
1739,"Parmar, Sidhu and Pandya Restaurant",Unnati Salvi,36,Gujarati,09:00:00,23:30:00,3.4,3889,25.03,1
1740,Shenoy-Bala Restaurant,Oviya Chakrabarti,46,Italian,08:00:00,23:00:00,3.3,1113,21.0,1
1741,Mittal and Sons Restaurant,Joshua Memon,19,Desserts,10:00:00,23:30:00,4.7,4910,20.91,0
1742,Ramaswamy and Sons Restaurant,Abeer Shere,23,Biryani,10:00:00,23:30:00,4.9,240,18.33,0
1743,"Sharma, Bhagat and Chad Restaurant",Anamika Chhabra,50,Italian,09:00:00,23:00:00,3.7,33,24.16,1
1744,Chatterjee-Mannan Restaurant,Garima Bhat,5,Gujarati,08:00:00,22:00:00,4.0,382,18.17,1
1745,Vaidya Ltd Restaurant,Samarth Varty,6,Pizza,09:00:00,23:30:00,3.4,1254,19.27,1
1746,Tandon and Sons Restaurant,Mohammed Mitra,44,Desserts,09:00:00,22:00:00,3.5,3474,17.69,1
1747,"Mukhopadhyay, Ahuja and Sundaram Restaurant",Ishwar Bhavsar,44,Mughlai,08:00:00,23:00:00,4.6,2856,25.29,0
1748,Dua PLC Restaurant,Zinal Chatterjee,42,Desserts,09:00:00,22:00:00,3.3,1074,23.62,1
1749,Jayaraman Inc Restaurant,Aryan Tiwari,44,Biryani,08:00:00,23:00:00,4.3,3310,21.34,0
1750,Raman-Bhakta Restaurant,Charita Ravel,20,Burger,09:00:00,23:30:00,4.3,4964,27.11,1
1751,Gour-Keer Restaurant,Reva Dasgupta,33,Pizza,09:00:00,23:30:00,3.7,4402,29.58,0
1752,Dhingra-Bains Restaurant,Lucky Khosla,12,Burger,10:00:00,23:00:00,4.7,675,17.26,1
1753,Vaidya Ltd Restaurant,Vamakshi Srinivasan,46,Maharashtrian,09:00:00,22:00:00,4.0,3747,21.52,1
1754,Mann-Chaudhry Restaurant,Jhalak Maharaj,19,North Indian,08:00:00,23:00:00,3.9,430,28.34,1
1755,Raju-Chhabra Restaurant,Omaja Sandal,17,Burger,09:00:00,23:30:00,3.6,212,23.14,0
1756,Bala LLC Restaurant,Jai Ramachandran,19,Pizza,09:00:00,22:00:00,3.9,2458,24.54,0
1757,Mitter Inc Restaurant,Brijesh Pant,23,Punjabi,08:00:00,23:30:00,4.5,2056,17.63,0
1758,Sidhu Ltd Restaurant,Aradhana Andra,9,Punjabi,08:00:00,23:30:00,4.0,2270,20.18,1
1759,Parmar PLC Restaurant,Ikshita Vohra,45,Maharashtrian,08:00:00,23:30:00,4.6,4681,21.88,0
1760,Varghese-Bhatnagar Restaurant,Max Pandey,21,Pizza,08:00:00,22:00:00,4.2,848,20.73,0
1761,"Nori, Sharaf and Dey Restaurant",Chavvi Ramesh,22,Street Food,10:00:00,23:30:00,3.6,3302,15.34,1
1762,Sule Group Restaurant,Pranit Tripathi,47,Gujarati,10:00:00,22:00:00,4.7,3570,29.48,0
1763,"Vora, Lad and Dayal Restaurant",Ijaya Raval,37,Fast Food,09:00:00,23:30:00,4.0,2016,25.41,0
1764,Bath Inc Restaurant,Vincent Char,24,Maharashtrian,09:00:00,22:00:00,4.5,3599,19.12,0
1765,"Cherian, Tata and Soni Restaurant",Vincent Khalsa,18,Mughlai,10:00:00,22:00:00,4.2,1504,25.17,1
1766,Ghosh Ltd Restaurant,Osha Bhatt,1,Burger,08:00:00,22:00:00,4.6,1083,19.12,1
1767,Krishna Inc Restaurant,Elijah Sathe,39,Cafe,10:00:00,23:00:00,3.2,1861,15.27,1
1768,Balan-Ghosh Restaurant,Hritik Sengupta,15,South Indian,10:00:00,23:00:00,4.5,3793,23.82,1
1769,Deol-Iyengar Restaurant,Zayyan Swaminathan,35,Burger,09:00:00,23:30:00,3.0,2810,19.79,1
1770,Mangal-Kar Restaurant,Neel Saraf,10,Biryani,10:00:00,23:00:00,3.4,1412,25.09,1
1771,"Handa, Chadha and Bajwa Restaurant",Samar Bandi,26,North Indian,10:00:00,23:30:00,4.9,4005,23.42,1
1772,Ahluwalia LLC Restaurant,Ekbal Oak,6,Italian,10:00:00,23:30:00,3.7,2410,26.26,1
1773,Wable Group Restaurant,Sarthak Som,44,Biryani,08:00:00,22:00:00,4.2,1385,24.36,1
1774,"Pandey, Parikh and Devi Restaurant",Reva Sane,27,Cafe,08:00:00,23:00:00,4.1,4040,29.85,1
1775,"Puri, Bobal and Brar Restaurant",Zansi Misra,35,Chinese,09:00:00,23:30:00,4.9,1031,16.45,0
1776,Dalal Group Restaurant,Charan Zachariah,14,South Indian,10:00:00,23:00:00,3.4,1323,26.5,1
1777,Bajaj-Kapur Restaurant,Zayan Ramakrishnan,36,Burger,09:00:00,22:00:00,3.8,4929,19.18,1
1778,"Parmar, Bir and Dugar Restaurant",Falan Warrior,41,South Indian,10:00:00,23:30:00,4.9,2623,22.53,1
1779,"Khurana, Vasa and Tella Restaurant",Mohini Bhandari,15,Desserts,09:00:00,23:00:00,4.5,2365,27.39,1
1780,"Choudhry, Sinha and Lall Restaurant",Bachittar Nigam,11,Street Food,08:00:00,23:00:00,3.6,4383,27.45,1
1781,Lal-Iyer Restaurant,Daniel Dewan,42,Chinese,10:00:00,22:00:00,3.8,3445,29.61,1
1782,Narayan Ltd Restaurant,Warinder Tak,13,Gujarati,08:00:00,23:30:00,3.4,4143,29.98,1
1783,Banik LLC Restaurant,Omaja Buch,2,Pizza,10:00:00,22:00:00,3.3,3885,25.27,1
1784,"Srinivas, Dayal and Madan Restaurant",Hemang Banik,2,Punjabi,10:00:00,23:30:00,3.8,4208,27.95,0
1785,Tripathi-Kar Restaurant,Raagini Sridhar,30,Pizza,10:00:00,22:00:00,3.4,1656,19.84,1
1786,Kari-Bail Restaurant,Atharv Hayre,5,Street Food,08:00:00,22:00:00,4.2,3781,18.68,1
1787,"Raghavan, Badami and Subramaniam Restaurant",Lila Purohit,16,Cafe,08:00:00,23:00:00,4.0,930,27.06,1
1788,"Dass, Sani and Sane Restaurant",Jack Sarma,11,Italian,09:00:00,23:30:00,4.9,76,26.23,1
1789,Pillai LLC Restaurant,Hemal Sarkar,34,Biryani,09:00:00,22:00:00,4.6,2150,28.25,0
1790,Khanna and Sons Restaurant,Advaith Karan,46,Cafe,10:00:00,23:30:00,5.0,214,21.58,0
1791,Yadav-Bath Restaurant,Zaid Bhandari,19,Cafe,09:00:00,23:30:00,4.5,2996,20.99,1
1792,Bhandari and Sons Restaurant,Pranit Mandal,28,Cafe,08:00:00,22:00:00,3.3,2170,26.37,0
1793,Murthy LLC Restaurant,Brinda Dayal,47,Chinese,09:00:00,23:00:00,4.3,1182,28.69,1
1794,"Rao, Srinivas and Das Restaurant",Faraj Krishna,14,Fast Food,08:00:00,23:00:00,4.3,626,21.87,1
1795,"Jha, Talwar and Parikh Restaurant",Sachi Mittal,49,Italian,09:00:00,23:00:00,3.6,3662,19.96,1
1796,Master-Konda Restaurant,Eiravati Thakur,45,Fast Food,10:00:00,23:00:00,4.2,1167,17.22,1
1797,Bhagat LLC Restaurant,Vedika Mammen,2,Italian,09:00:00,23:30:00,3.7,2405,19.6,0
1798,Jani and Sons Restaurant,Dalaja Kade,37,Gujarati,09:00:00,23:00:00,4.4,2435,17.32,0
1799,Pradhan Ltd Restaurant,Balendra Keer,10,Maharashtrian,09:00:00,23:00:00,3.5,1887,15.42,0
1800,"Sarraf, Setty and Comar Restaurant",Wishi Bandi,38,Fast Food,08:00:00,23:30:00,3.0,3003,25.82,1
1801,Mall-Rajagopalan Restaurant,Frado Bhasin,31,Maharashtrian,08:00:00,23:00:00,4.3,4829,27.79,1
1802,Rajagopalan-Tandon Restaurant,Lavanya Rajagopalan,34,Pizza,09:00:00,23:00:00,4.3,4322,22.23,1
1803,Basu-Kapur Restaurant,Ladli Gour,25,North Indian,10:00:00,22:00:00,3.7,2553,18.1,0
1804,"Sankar, Walia and Ben Restaurant",Azad Pall,18,Maharashtrian,10:00:00,22:00:00,4.3,2940,22.48,0
1805,Nayar LLC Restaurant,Ayaan Om,48,Desserts,10:00:00,22:00:00,4.5,2998,24.96,1
1806,"Saraf, Sane and Bhandari Restaurant",Lipika Mani,41,South Indian,09:00:00,23:30:00,3.1,4552,29.42,0
1807,"Sheth, Samra and Venkataraman Restaurant",Nicholas Raj,4,Biryani,10:00:00,23:30:00,3.5,2117,26.96,0
1808,Khanna-Deo Restaurant,Avni Mahal,45,Street Food,10:00:00,22:00:00,3.5,3756,17.66,1
1809,Krish PLC Restaurant,Geetika Rana,36,Fast Food,08:00:00,23:30:00,3.4,541,28.59,0
1810,Mahal LLC Restaurant,Zashil Arora,34,Fast Food,08:00:00,22:00:00,3.5,4817,26.43,1
1811,Mohanty PLC Restaurant,Aishani Gola,30,South Indian,10:00:00,22:00:00,3.6,618,17.95,0
1812,Shere-Badal Restaurant,Aditya Shukla,29,South Indian,09:00:00,22:00:00,3.2,4848,18.22,1
1813,Parmer Group Restaurant,Nilima Bhardwaj,20,Maharashtrian,08:00:00,23:30:00,3.9,933,25.8,1
1814,"Buch, Malhotra and Murthy Restaurant",Ridhi Gole,50,Gujarati,08:00:00,23:30:00,4.6,3757,29.88,1
1815,Majumdar-Lad Restaurant,Joshua Karan,49,Burger,10:00:00,23:00:00,4.0,1466,19.93,1
1816,"Ghosh, Din and Bawa Restaurant",Ishwar Barad,33,Fast Food,10:00:00,23:00:00,3.5,4379,18.74,1
1817,Toor Group Restaurant,Benjamin Kari,44,Mughlai,10:00:00,23:00:00,4.3,933,29.66,0
1818,Lad LLC Restaurant,Ira Zachariah,32,North Indian,09:00:00,23:30:00,3.9,1356,17.68,1
1819,"Basu, Keer and Palla Restaurant",Faras Tripathi,44,Fast Food,08:00:00,23:00:00,3.7,4432,27.34,0
1820,Chowdhury-Vaidya Restaurant,Warjas Jani,50,South Indian,08:00:00,22:00:00,3.6,2521,19.8,1
1821,Prabhu-Sagar Restaurant,Pooja Mandal,7,Gujarati,09:00:00,23:30:00,3.4,1286,19.86,0
1822,Bakshi LLC Restaurant,Gautami Reddy,50,Burger,08:00:00,22:00:00,4.2,1307,19.89,1
1823,"Prasad, Singhal and Menon Restaurant",Naveen Pillay,42,Maharashtrian,09:00:00,23:30:00,3.5,2173,22.08,1
1824,Mannan and Sons Restaurant,Hitesh Kakar,24,Chinese,09:00:00,23:00:00,4.5,2603,21.75,1
1825,Vaidya-Trivedi Restaurant,Tanveer Radhakrishnan,37,Burger,09:00:00,22:00:00,4.5,3330,15.83,1
1826,"Bali, Doctor and Raj Restaurant",Faras Kapur,23,Gujarati,08:00:00,23:00:00,4.5,179,27.28,0
1827,"Thakur, Sahota and Yohannan Restaurant",Charan Sodhi,14,Gujarati,10:00:00,23:00:00,3.6,3079,15.36,1
1828,"Vohra, Venkatesh and Sastry Restaurant",Amruta Hayer,25,Pizza,10:00:00,23:30:00,4.5,1781,24.26,1
1829,"Memon, Kohli and Narasimhan Restaurant",Janaki Kashyap,18,South Indian,08:00:00,22:00:00,3.3,3949,29.12,1
1830,Murty-D’Alia Restaurant,Sai Rout,3,Cafe,10:00:00,23:00:00,4.4,4009,18.75,1
1831,Buch-Pandey Restaurant,Janaki Sule,4,South Indian,08:00:00,23:30:00,3.7,4426,20.54,1
1832,"Karpe, Sen and Sahota Restaurant",Jeremiah Yogi,8,Biryani,08:00:00,23:30:00,3.1,3409,27.36,0
1833,Reddy Ltd Restaurant,Abha Mangat,38,Fast Food,10:00:00,22:00:00,4.1,3610,18.68,1
1834,Murthy-Dalal Restaurant,Nilima Sama,36,Mughlai,09:00:00,23:30:00,3.0,577,28.06,1
1835,"Divan, Talwar and Hora Restaurant",Sudiksha Aurora,24,Street Food,09:00:00,23:30:00,4.8,1528,19.82,0
1836,Dara Group Restaurant,Upma Chaudhuri,30,Pizza,09:00:00,22:00:00,4.4,2141,18.83,0
1837,Bandi Group Restaurant,Ojas Bora,9,South Indian,10:00:00,23:00:00,3.9,4004,26.97,0
1838,Varma PLC Restaurant,Pahal Pandya,33,Pizza,08:00:00,23:30:00,3.9,282,29.4,1
1839,Ratti Ltd Restaurant,Chaaya Dani,35,Biryani,09:00:00,23:30:00,3.7,569,26.02,0
1840,Nayar-Chokshi Restaurant,Ethan Pant,36,Cafe,08:00:00,23:30:00,3.3,4226,27.69,0
1841,Rege-Sengupta Restaurant,Bimala Sood,37,Street Food,09:00:00,23:30:00,4.3,1583,26.28,1
1842,"Desai, Goswami and Upadhyay Restaurant",Max Amble,18,Biryani,09:00:00,23:30:00,3.3,2726,16.1,1
1843,"Pingle, Setty and Raghavan Restaurant",Reva Goda,30,Mughlai,10:00:00,23:30:00,4.6,3562,28.34,1
1844,"Mammen, Chatterjee and Kata Restaurant",Wakeeta Om,37,Fast Food,08:00:00,23:30:00,4.7,174,15.13,1
1845,Vasa PLC Restaurant,Bhavika Naidu,28,Chinese,09:00:00,22:00:00,4.2,2695,22.99,0
1846,Nagar-Gokhale Restaurant,Benjamin Kade,50,Desserts,10:00:00,23:00:00,4.8,4745,17.29,0
1847,Venkataraman-Mall Restaurant,Hardik Palan,14,Fast Food,08:00:00,22:00:00,3.1,4950,29.17,0
1848,Gandhi-Dani Restaurant,Anusha Sur,50,Chinese,10:00:00,23:00:00,4.9,2702,28.06,0
1849,Kapur-Gara Restaurant,Aashi Cherian,43,Italian,08:00:00,23:00:00,3.3,2240,18.49,0
1850,Mallick and Sons Restaurant,Samuel Trivedi,50,Pizza,08:00:00,22:00:00,4.8,3621,16.85,1
1851,Bala PLC Restaurant,Robert Ahuja,2,Biryani,10:00:00,23:30:00,3.4,423,21.7,1
1852,Bal-Pingle Restaurant,Baghyawati Sandhu,13,Italian,09:00:00,23:30:00,4.6,780,29.54,0
1853,"Saxena, Verma and Date Restaurant",Chakrika Choudhary,11,Cafe,08:00:00,22:00:00,4.9,4974,20.38,1
1854,"Dar, Saxena and Sankaran Restaurant",Adya Chadha,27,Italian,08:00:00,22:00:00,4.6,2967,22.17,0
1855,Mallick Ltd Restaurant,Irya Brar,30,North Indian,08:00:00,23:00:00,4.6,3299,29.42,0
1856,"Kapadia, Borde and Narain Restaurant",Yashica Nayak,23,Pizza,09:00:00,22:00:00,3.9,2483,18.44,0
1857,Setty-Varghese Restaurant,Divya Barad,42,Gujarati,09:00:00,23:00:00,3.0,2270,25.94,1
1858,Chaudhry-Verma Restaurant,Ranveer Banik,3,Chinese,08:00:00,22:00:00,4.1,1068,22.78,0
1859,"Anand, Korpal and Devan Restaurant",Thomas Hayre,45,Biryani,08:00:00,22:00:00,4.2,1738,28.0,1
1860,Singhal-Doshi Restaurant,Rachit Taneja,24,Maharashtrian,09:00:00,22:00:00,3.8,1450,29.04,0
1861,Deep-Issac Restaurant,Zaitra Kala,48,Cafe,10:00:00,22:00:00,3.7,916,26.8,0
1862,Saraf Inc Restaurant,Sathvik Gokhale,32,Italian,09:00:00,23:00:00,4.3,2192,24.33,0
1863,Sahota Ltd Restaurant,Lajita Keer,2,Pizza,08:00:00,23:00:00,3.1,1202,28.7,0
1864,"Palla, Sule and Wali Restaurant",Charita Kata,35,Burger,10:00:00,23:30:00,4.1,1315,16.5,1
1865,Sundaram-Suri Restaurant,Ishanvi Srivastava,15,South Indian,09:00:00,22:00:00,3.2,3916,21.97,1
1866,Char-Kanda Restaurant,Bhavna Saini,35,Biryani,08:00:00,23:30:00,4.6,25,19.67,1
1867,Nanda-Kota Restaurant,Jack Goda,17,Chinese,09:00:00,23:30:00,4.1,809,22.17,0
1868,Nagar-Comar Restaurant,Mitali Dave,9,Italian,10:00:00,22:00:00,4.6,1188,18.38,0
1869,Suresh-Sabharwal Restaurant,Ayush Mannan,48,South Indian,10:00:00,23:00:00,3.6,882,18.75,1
1870,Tripathi-Kale Restaurant,Darsh Naidu,12,Punjabi,10:00:00,23:00:00,3.7,3805,25.03,1
1871,Nadkarni-Sabharwal Restaurant,Riya Sandal,49,Street Food,08:00:00,23:00:00,3.8,1209,23.69,0
1872,Lad-Bhagat Restaurant,Vedika Kanda,48,Street Food,09:00:00,23:30:00,3.1,1641,29.69,0
1873,Bath-Morar Restaurant,Nimrat Kant,10,Gujarati,08:00:00,22:00:00,3.3,2662,15.18,1
1874,"Ganesan, Wason and Jhaveri Restaurant",Forum Dayal,31,Desserts,09:00:00,22:00:00,4.3,4748,21.08,0
1875,"Zacharia, Bahri and Bail Restaurant",Gautam Nath,30,Maharashtrian,09:00:00,23:30:00,3.9,2308,24.83,1
1876,Bhatnagar-Bawa Restaurant,Janaki Wason,22,Street Food,08:00:00,23:00:00,3.7,4012,26.58,1
1877,Dugar PLC Restaurant,Veer Mannan,43,South Indian,10:00:00,23:00:00,4.5,2173,15.95,1
1878,Prakash LLC Restaurant,Tanveer Kothari,28,Gujarati,08:00:00,23:30:00,3.3,1880,29.63,0
1879,Banik Inc Restaurant,Yachana Rao,8,Mughlai,10:00:00,23:00:00,3.3,2867,19.61,1
1880,Basak-Dugar Restaurant,Charvi Bajwa,36,South Indian,10:00:00,22:00:00,3.8,4205,17.92,0
1881,Kota Inc Restaurant,Jatin Purohit,50,North Indian,08:00:00,23:30:00,4.5,4325,24.01,0
1882,"Rattan, Deep and Madan Restaurant",Faraj Borah,37,Desserts,10:00:00,23:30:00,3.1,4387,20.44,0
1883,"Sagar, Bahri and Aurora Restaurant",Girish Raman,45,Mughlai,08:00:00,23:00:00,3.3,1376,24.52,0
1884,Muni LLC Restaurant,Yauvani Bajaj,49,Punjabi,08:00:00,23:30:00,4.9,3493,27.87,1
1885,Mahal-Shanker Restaurant,Harish Lalla,4,Burger,09:00:00,23:00:00,4.8,3470,28.41,1
1886,"Sinha, Puri and Manne Restaurant",Girik Kapadia,21,Chinese,10:00:00,23:00:00,3.0,2078,25.63,1
1887,Mallick-Subramanian Restaurant,Yashawini Konda,14,Street Food,10:00:00,23:30:00,4.2,567,15.89,1
1888,Badal-Taneja Restaurant,Kashish Chokshi,9,Chinese,09:00:00,22:00:00,4.5,2006,20.87,0
1889,Kapur-Bakshi Restaurant,Vincent Sekhon,42,Burger,09:00:00,23:30:00,3.4,2890,16.06,1
1890,Sood-Chopra Restaurant,Gaurangi Dhawan,9,Street Food,09:00:00,22:00:00,4.5,4819,29.17,0
1891,"Chacko, Chandran and Gara Restaurant",Vrishti Krish,14,Biryani,08:00:00,23:30:00,3.6,2702,15.16,0
1892,Dhaliwal Group Restaurant,Viraj Bhargava,34,Fast Food,10:00:00,22:00:00,4.5,4922,22.07,1
1893,Krishnan-Sabharwal Restaurant,Geetika Dora,20,Desserts,08:00:00,23:30:00,4.5,3742,17.31,1
1894,Nagy Ltd Restaurant,Abdul Loyal,18,North Indian,09:00:00,23:00:00,3.2,3841,21.39,0
1895,"Kadakia, Suresh and Tata Restaurant",Warinder Nagy,46,Punjabi,09:00:00,23:00:00,3.4,864,16.33,1
1896,Subramanian-Varkey Restaurant,Henry Sandal,16,Desserts,10:00:00,23:00:00,4.7,3562,21.33,0
1897,"Brahmbhatt, Prashad and Datta Restaurant",Neel Venkatesh,50,Fast Food,10:00:00,23:30:00,3.6,2081,24.6,1
1898,"Dara, Ganesan and Hora Restaurant",Ishaan Barad,27,Gujarati,09:00:00,23:00:00,3.2,848,25.7,1
1899,Tandon-Garde Restaurant,Logan Sahota,16,Maharashtrian,09:00:00,22:00:00,4.2,2197,16.56,1
1900,Andra-Minhas Restaurant,Radhika Menon,36,Maharashtrian,10:00:00,23:00:00,4.2,3154,15.63,0
1901,"Madan, Virk and Naidu Restaurant",Noah Dhaliwal,38,Desserts,10:00:00,22:00:00,4.2,982,29.5,0
1902,Virk-Jayaraman Restaurant,Zilmil Krishnamurthy,24,Maharashtrian,10:00:00,23:30:00,4.8,3475,27.23,0
1903,Shere-Kade Restaurant,Krishna Gala,23,Gujarati,09:00:00,23:00:00,4.1,4302,15.56,1
1904,"Som, Anne and Nadkarni Restaurant",Praneel Doctor,41,Punjabi,09:00:00,23:30:00,4.8,1789,23.5,0
1905,Bhavsar-Ahluwalia Restaurant,Raghav Iyengar,41,Pizza,08:00:00,23:00:00,4.8,252,25.94,1
1906,"Chandra, Yogi and Shanker Restaurant",Girindra Bhat,23,Desserts,10:00:00,23:00:00,3.7,2057,19.15,0
1907,"Sidhu, Dugar and Bhavsar Restaurant",Upkaar Pai,21,Biryani,10:00:00,23:30:00,3.5,1335,18.14,1
1908,"Atwal, Hans and Maharaj Restaurant",Pooja Mohan,48,Burger,09:00:00,22:00:00,4.7,748,20.01,0
1909,Rau-Kumar Restaurant,Faras Dua,21,Desserts,09:00:00,22:00:00,4.8,760,24.59,1
1910,Kalita LLC Restaurant,Adya Chaudry,40,Biryani,10:00:00,22:00:00,4.5,1676,18.97,1
1911,Vig PLC Restaurant,Ganga Malhotra,23,Pizza,09:00:00,23:00:00,4.5,1400,19.84,0
1912,"Solanki, Kadakia and Ganguly Restaurant",Vincent Kalita,13,Maharashtrian,09:00:00,23:30:00,4.4,4611,19.44,0
1913,Din and Sons Restaurant,Vaishnavi Acharya,26,Maharashtrian,10:00:00,22:00:00,3.4,761,25.67,1
1914,Brahmbhatt-Ben Restaurant,Yasti Sarraf,17,Chinese,10:00:00,23:00:00,4.1,3270,17.0,1
1915,Sodhi-Narain Restaurant,Xiti Dalal,7,Desserts,10:00:00,23:00:00,4.2,693,19.86,0
1916,Ramaswamy Group Restaurant,Urvi Pant,29,Desserts,08:00:00,22:00:00,4.1,2262,15.4,0
1917,Vig-Nadig Restaurant,Tanish Ganesan,45,Italian,08:00:00,22:00:00,3.9,1789,17.18,1
1918,"Mall, Dhar and Sarkar Restaurant",Vrishti Krishna,16,North Indian,10:00:00,23:00:00,4.7,3415,23.34,0
1919,"Dara, Saran and Pall Restaurant",Aryan Pau,27,Chinese,10:00:00,23:30:00,3.8,4734,28.33,1
1920,Pal-Samra Restaurant,Rayaan Raja,48,Fast Food,10:00:00,23:00:00,4.6,2179,21.47,1
1921,Gola-Anne Restaurant,Riya Patel,16,Pizza,10:00:00,23:00:00,3.2,1121,19.82,0
1922,"Hayer, Ahluwalia and Mukherjee Restaurant",Girindra Pillay,35,Maharashtrian,08:00:00,22:00:00,5.0,4177,25.63,1
1923,Thakkar-Arya Restaurant,Bahadurjit Maharaj,7,Cafe,10:00:00,22:00:00,4.4,4558,27.32,0
1924,"Srinivas, Rao and Bassi Restaurant",Anusha Bhandari,30,Fast Food,10:00:00,22:00:00,3.9,3607,22.46,1
1925,"Balasubramanian, Sinha and Sha Restaurant",Oscar Solanki,5,Chinese,08:00:00,23:30:00,3.9,491,28.44,1
1926,"Chawla, Barad and Pingle Restaurant",Michael Goel,46,Chinese,08:00:00,23:30:00,3.7,2281,23.55,0
1927,Butala Group Restaurant,Daksh Sawhney,46,Maharashtrian,09:00:00,23:00:00,4.4,1112,29.79,0
1928,"Bhatia, Murthy and Chatterjee Restaurant",Rishi Badal,43,Biryani,09:00:00,23:30:00,4.4,2515,19.96,1
1929,Nadig-Gara Restaurant,Zaitra Atwal,10,Cafe,10:00:00,23:30:00,4.2,75,29.56,0
1930,"Rau, Saha and Bhat Restaurant",Reyansh Thaker,46,Cafe,09:00:00,23:30:00,3.2,601,24.21,1
1931,Loke Inc Restaurant,Sachi Basu,47,Chinese,10:00:00,22:00:00,3.5,4947,26.61,0
1932,Issac-Tiwari Restaurant,Oscar Aggarwal,12,North Indian,10:00:00,23:00:00,4.5,2738,16.34,1
1933,Mahal-Panchal Restaurant,Harita Shukla,37,Punjabi,10:00:00,23:00:00,4.6,3143,25.45,0
1934,"Chadha, Sheth and Chakrabarti Restaurant",Gautam Gopal,22,Chinese,08:00:00,23:00:00,3.7,3545,28.19,1
1935,"Chadha, Grewal and Nadkarni Restaurant",Omkaar Anne,6,Chinese,09:00:00,23:00:00,3.4,2897,29.78,0
1936,Prasad Group Restaurant,Yatin Morar,22,Biryani,08:00:00,23:30:00,3.5,4985,15.91,0
1937,"Halder, Deo and Mukherjee Restaurant",Ladli Mangat,44,Pizza,08:00:00,22:00:00,3.0,4354,15.19,1
1938,Mallick and Sons Restaurant,Odika Kara,25,Fast Food,08:00:00,23:30:00,4.1,588,29.34,0
1939,Mahajan and Sons Restaurant,Chakrika Lad,41,Maharashtrian,09:00:00,22:00:00,4.1,2848,16.45,0
1940,"Sarraf, Lalla and Chanda Restaurant",Isha Patla,39,Pizza,10:00:00,22:00:00,4.8,1474,22.61,1
1941,Virk-Sengupta Restaurant,Balhaar Rajan,2,Maharashtrian,08:00:00,23:30:00,4.8,1005,27.11,1
1942,Yogi PLC Restaurant,Radha Palan,19,South Indian,09:00:00,23:30:00,3.4,4267,17.51,0
1943,"Mani, Johal and Oommen Restaurant",Gautam Varghese,32,Italian,10:00:00,22:00:00,5.0,2783,29.07,1
1944,Kuruvilla and Sons Restaurant,Advika Balay,29,South Indian,10:00:00,23:30:00,3.1,2037,20.49,0
1945,Varughese Ltd Restaurant,Vaishnavi Dey,32,Italian,09:00:00,22:00:00,3.7,3955,27.16,0
1946,Naidu-Pradhan Restaurant,Bahadurjit Naidu,34,South Indian,10:00:00,23:30:00,3.6,4339,23.44,1
